Time,Metric,Symbol,Value
2021-07-12,active_addresses,btc,821406.0
2021-07-12,active_addresses,ltc,360638.0
2021-07-12,addresses,btc,852102284.0
2021-07-12,addresses,ltc,82344655.0
2021-07-12,mktcap,btc,622403030792.8268
2021-07-12,mktcap,ltc,9099872231.10868
2021-07-12,non_zero_addresses,btc,358196.0
2021-07-12,non_zero_addresses,ltc,94482.0
2021-07-12,price,btc,33186.37684498091
2021-07-12,price,ltc,133.6854583967389
2021-07-12,supply,btc,18754775.0
2021-07-12,supply,ltc,68069275.0
2021-07-12,transactions_count,btc,220143.0
2021-07-12,transactions_count,ltc,117736.0
2021-07-12,transactions_mean,btc,673.485470807628
2021-07-12,transactions_rate,btc,2.547951388888889
2021-07-12,transactions_rate,ltc,1.362685185185185
2021-07-12,transactions_sum,btc,148263112.0
2021-07-12,transfers_mean,btc,7.61363269571632
2021-07-12,transfers_mean,ltc,236.809289414556
2021-07-12,transfers_sum,btc,1676087.94253311
2021-07-12,transfers_sum,ltc,27880978.4985122
2021-07-13,active_addresses,btc,812750.0
2021-07-13,active_addresses,ltc,413128.0
2021-07-13,addresses,btc,852453320.0
2021-07-13,addresses,ltc,82433376.0
2021-07-13,mktcap,btc,611733857199.4037
2021-07-13,mktcap,ltc,8920018961.422682
2021-07-13,non_zero_addresses,btc,351036.0
2021-07-13,non_zero_addresses,ltc,88721.0
2021-07-13,price,btc,32616.020911028223
2021-07-13,price,ltc,131.0288602411643
2021-07-13,supply,btc,18755625.0
2021-07-13,supply,ltc,68076750.0
2021-07-13,transactions_count,btc,229780.0
2021-07-13,transactions_count,ltc,119366.0
2021-07-13,transactions_mean,btc,686.10443467664
2021-07-13,transactions_rate,btc,2.65949074074074
2021-07-13,transactions_rate,ltc,1.381550925925926
2021-07-13,transactions_sum,btc,157653077.0
2021-07-13,transfers_mean,btc,6.5904326252183
2021-07-13,transfers_mean,ltc,222.532783203891
2021-07-13,transfers_sum,btc,1514349.60862265
2021-07-13,transfers_sum,ltc,26562848.1999157
2021-07-14,active_addresses,btc,819548.0
2021-07-14,active_addresses,ltc,318921.0
2021-07-14,addresses,btc,852817312.0
2021-07-14,addresses,ltc,82520959.0
2021-07-14,mktcap,btc,615375315355.4858
2021-07-14,mktcap,ltc,8919580876.290073
2021-07-14,non_zero_addresses,btc,363992.0
2021-07-14,non_zero_addresses,ltc,87583.0
2021-07-14,price,btc,32808.31518654271
2021-07-14,price,ltc,131.00866543030105
2021-07-14,supply,btc,18756687.5
2021-07-14,supply,ltc,68083900.0
2021-07-14,transactions_count,btc,236047.0
2021-07-14,transactions_count,ltc,122125.0
2021-07-14,transactions_mean,btc,654.996407495106
2021-07-14,transactions_rate,btc,2.7320254629629632
2021-07-14,transactions_rate,ltc,1.413483796296296
2021-07-14,transactions_sum,btc,154609937.0
2021-07-14,transfers_mean,btc,6.36816048481846
2021-07-14,transfers_mean,ltc,219.413755793658
2021-07-14,transfers_sum,btc,1503185.17795993
2021-07-14,transfers_sum,ltc,26795904.9263006
2021-07-15,active_addresses,btc,833325.0
2021-07-15,active_addresses,ltc,324389.0
2021-07-15,addresses,btc,853183127.0
2021-07-15,addresses,ltc,82609449.0
2021-07-15,mktcap,btc,594076697186.9132
2021-07-15,mktcap,ltc,8518664112.712533
2021-07-15,non_zero_addresses,btc,365815.0
2021-07-15,non_zero_addresses,ltc,88490.0
2021-07-15,price,btc,31671.443053709256
2021-07-15,price,ltc,125.10695770901657
2021-07-15,supply,btc,18757487.5
2021-07-15,supply,ltc,68091050.0
2021-07-15,transactions_count,btc,226106.0
2021-07-15,transactions_count,ltc,140497.0
2021-07-15,transactions_mean,btc,685.498390135595
2021-07-15,transactions_rate,btc,2.616967592592592
2021-07-15,transactions_rate,ltc,1.626122685185185
2021-07-15,transactions_sum,btc,154995299.0
2021-07-15,transfers_mean,btc,8.17608137943883
2021-07-15,transfers_mean,ltc,179.879490678406
2021-07-15,transfers_sum,btc,1848661.05637941
2021-07-15,transfers_sum,ltc,25272528.8018437
2021-07-16,active_addresses,btc,764274.0
2021-07-16,active_addresses,ltc,360346.0
2021-07-16,addresses,btc,853534538.0
2021-07-16,addresses,ltc,82703269.0
2021-07-16,mktcap,btc,589519136853.647
2021-07-16,mktcap,ltc,8250187080.867541
2021-07-16,non_zero_addresses,btc,351411.0
2021-07-16,non_zero_addresses,ltc,93820.0
2021-07-16,price,btc,31426.89947869541
2021-07-16,price,ltc,121.15070116570091
2021-07-16,supply,btc,18758425.0
2021-07-16,supply,ltc,68098550.0
2021-07-16,transactions_count,btc,223316.0
2021-07-16,transactions_count,ltc,134048.0
2021-07-16,transactions_mean,btc,624.749977610202
2021-07-16,transactions_rate,btc,2.584675925925926
2021-07-16,transactions_rate,ltc,1.551481481481481
2021-07-16,transactions_sum,btc,139516666.0
2021-07-16,transfers_mean,btc,8.18697062298714
2021-07-16,transfers_mean,ltc,229.43735087306
2021-07-16,transfers_sum,btc,1828281.53164298
2021-07-16,transfers_sum,ltc,30755618.0098321
2021-07-17,active_addresses,btc,641135.0
2021-07-17,active_addresses,ltc,404433.0
2021-07-17,addresses,btc,853826932.0
2021-07-17,addresses,ltc,82792705.0
2021-07-17,mktcap,btc,591836301981.0609
2021-07-17,mktcap,ltc,8180308348.557908
2021-07-17,non_zero_addresses,btc,292394.0
2021-07-17,non_zero_addresses,ltc,89436.0
2021-07-17,price,btc,31548.922957613315
2021-07-17,price,ltc,120.11152990233646
2021-07-17,supply,btc,18759318.75
2021-07-17,supply,ltc,68105937.5
2021-07-17,transactions_count,btc,181904.0
2021-07-17,transactions_count,ltc,124029.0
2021-07-17,transactions_mean,btc,616.748328788813
2021-07-17,transactions_rate,btc,2.10537037037037
2021-07-17,transactions_rate,ltc,1.435520833333333
2021-07-17,transactions_sum,btc,112188988.0
2021-07-17,transfers_mean,btc,10.2116932964797
2021-07-17,transfers_mean,ltc,199.771259986157
2021-07-17,transfers_sum,btc,1857547.85740285
2021-07-17,transfers_sum,ltc,24777429.6048232
2021-07-18,active_addresses,btc,639759.0
2021-07-18,active_addresses,ltc,368048.0
2021-07-18,addresses,btc,854092508.0
2021-07-18,addresses,ltc,82877904.0
2021-07-18,mktcap,btc,596844133091.5809
2021-07-18,mktcap,ltc,8155424721.687598
2021-07-18,non_zero_addresses,btc,265576.0
2021-07-18,non_zero_addresses,ltc,85199.0
2021-07-18,price,btc,31814.34827840592
2021-07-18,price,ltc,119.73289022512022
2021-07-18,supply,btc,18760218.75
2021-07-18,supply,ltc,68113487.5
2021-07-18,transactions_count,btc,160978.0
2021-07-18,transactions_count,ltc,120248.0
2021-07-18,transactions_mean,btc,718.713022897543
2021-07-18,transactions_rate,btc,1.863171296296296
2021-07-18,transactions_rate,ltc,1.391759259259259
2021-07-18,transactions_sum,btc,115696985.0
2021-07-18,transfers_mean,btc,7.27990380916863
2021-07-18,transfers_mean,ltc,201.447788176169
2021-07-18,transfers_sum,btc,1171904.35539236
2021-07-18,transfers_sum,ltc,24223693.632608
2021-07-19,active_addresses,btc,843756.0
2021-07-19,active_addresses,ltc,411368.0
2021-07-19,addresses,btc,854447290.0
2021-07-19,addresses,ltc,82968648.0
2021-07-19,mktcap,btc,578492257535.2745
2021-07-19,mktcap,ltc,7725074957.691638
2021-07-19,non_zero_addresses,btc,354782.0
2021-07-19,non_zero_addresses,ltc,90744.0
2021-07-19,price,btc,30834.368390233183
2021-07-19,price,ltc,113.4028784628978
2021-07-19,supply,btc,18761281.25
2021-07-19,supply,ltc,68120625.0
2021-07-19,transactions_count,btc,226633.0
2021-07-19,transactions_count,ltc,134587.0
2021-07-19,transactions_mean,btc,684.550820048283
2021-07-19,transactions_rate,btc,2.623067129629629
2021-07-19,transactions_rate,ltc,1.557719907407407
2021-07-19,transactions_sum,btc,155141806.0
2021-07-19,transfers_mean,btc,7.93292936422194
2021-07-19,transfers_mean,ltc,202.060816153967
2021-07-19,transfers_sum,btc,1797863.58060171
2021-07-19,transfers_sum,ltc,27194759.063714
2021-07-20,active_addresses,btc,823987.0
2021-07-20,active_addresses,ltc,386886.0
2021-07-20,addresses,btc,854811619.0
2021-07-20,addresses,ltc,83067888.0
2021-07-20,mktcap,btc,558790163214.4939
2021-07-20,mktcap,ltc,7317148321.466569
2021-07-20,non_zero_addresses,btc,364329.0
2021-07-20,non_zero_addresses,ltc,99240.0
2021-07-20,price,btc,29783.01141710609
2021-07-20,price,ltc,107.40267622707593
2021-07-20,supply,btc,18762043.75
2021-07-20,supply,ltc,68128175.0
2021-07-20,transactions_count,btc,230387.0
2021-07-20,transactions_count,ltc,133495.0
2021-07-20,transactions_mean,btc,680.806217364696
2021-07-20,transactions_rate,btc,2.6665162037037042
2021-07-20,transactions_rate,ltc,1.545081018518518
2021-07-20,transactions_sum,btc,156848902.0
2021-07-20,transfers_mean,btc,7.89864747873945
2021-07-20,transfers_mean,ltc,173.184308084453
2021-07-20,transfers_sum,btc,1819745.69668434
2021-07-20,transfers_sum,ltc,23119239.207734
2021-07-21,active_addresses,btc,811197.0
2021-07-21,active_addresses,ltc,427632.0
2021-07-21,addresses,btc,855178543.0
2021-07-21,addresses,ltc,83154496.0
2021-07-21,mktcap,btc,602884270058.61
2021-07-21,mktcap,ltc,8001485171.03774
2021-07-21,non_zero_addresses,btc,366924.0
2021-07-21,non_zero_addresses,ltc,86608.0
2021-07-21,price,btc,32131.635486882926
2021-07-21,price,ltc,117.43465629183758
2021-07-21,supply,btc,18762950.0
2021-07-21,supply,ltc,68135637.5
2021-07-21,transactions_count,btc,235535.0
2021-07-21,transactions_count,ltc,127809.0
2021-07-21,transactions_mean,btc,672.033723225846
2021-07-21,transactions_rate,btc,2.726099537037037
2021-07-21,transactions_rate,ltc,1.479270833333333
2021-07-21,transactions_sum,btc,158287463.0
2021-07-21,transfers_mean,btc,7.9589999586641795
2021-07-21,transfers_mean,ltc,187.278970859966
2021-07-21,transfers_sum,btc,1874623.05526398
2021-07-21,transfers_sum,ltc,23935937.9866412
2021-07-22,active_addresses,btc,802115.0
2021-07-22,active_addresses,ltc,303062.0
2021-07-22,addresses,btc,855543351.0
2021-07-22,addresses,ltc,83237709.0
2021-07-22,mktcap,btc,606603094528.8743
2021-07-22,mktcap,ltc,8226864800.513638
2021-07-22,non_zero_addresses,btc,364808.0
2021-07-22,non_zero_addresses,ltc,83213.0
2021-07-22,price,btc,32328.209838049966
2021-07-22,price,ltc,120.72886536758303
2021-07-22,supply,btc,18763893.75
2021-07-22,supply,ltc,68143312.5
2021-07-22,transactions_count,btc,230129.0
2021-07-22,transactions_count,ltc,142470.0
2021-07-22,transactions_mean,btc,630.808824615758
2021-07-22,transactions_rate,btc,2.663530092592592
2021-07-22,transactions_rate,ltc,1.648958333333333
2021-07-22,transactions_sum,btc,145167404.0
2021-07-22,transfers_mean,btc,7.85365103993343
2021-07-22,transfers_mean,ltc,142.131752892874
2021-07-22,transfers_sum,btc,1807352.86016885
2021-07-22,transfers_sum,ltc,20249510.8346478
2021-07-23,active_addresses,btc,796273.0
2021-07-23,active_addresses,ltc,413105.0
2021-07-23,addresses,btc,855907517.0
2021-07-23,addresses,ltc,83322716.0
2021-07-23,mktcap,btc,628597029472.8278
2021-07-23,mktcap,ltc,8470805683.824908
2021-07-23,non_zero_addresses,btc,364166.0
2021-07-23,non_zero_addresses,ltc,85007.0
2021-07-23,price,btc,33498.822498185575
2021-07-23,price,ltc,124.29553086824949
2021-07-23,supply,btc,18764750.0
2021-07-23,supply,ltc,68150525.0
2021-07-23,transactions_count,btc,230995.0
2021-07-23,transactions_count,ltc,130344.0
2021-07-23,transactions_mean,btc,615.456486071125
2021-07-23,transactions_rate,btc,2.6735532407407403
2021-07-23,transactions_rate,ltc,1.5086111111111111
2021-07-23,transactions_sum,btc,142167371.0
2021-07-23,transfers_mean,btc,7.58117971894011
2021-07-23,transfers_mean,ltc,95.0492214364233
2021-07-23,transfers_sum,btc,1751214.60917658
2021-07-23,transfers_sum,ltc,12389095.7189092
2021-07-24,active_addresses,btc,719166.0
2021-07-24,active_addresses,ltc,233967.0
2021-07-24,addresses,btc,856218284.0
2021-07-24,addresses,ltc,83402347.0
2021-07-24,mktcap,btc,643017577141.4084
2021-07-24,mktcap,ltc,8599848143.478
2021-07-24,non_zero_addresses,btc,310767.0
2021-07-24,non_zero_addresses,ltc,79631.0
2021-07-24,price,btc,34265.55624474202
2021-07-24,price,ltc,126.17455851938877
2021-07-24,supply,btc,18765712.5
2021-07-24,supply,ltc,68158337.5
2021-07-24,transactions_count,btc,197937.0
2021-07-24,transactions_count,ltc,122988.0
2021-07-24,transactions_mean,btc,655.598089291037
2021-07-24,transactions_rate,btc,2.2909375
2021-07-24,transactions_rate,ltc,1.423472222222222
2021-07-24,transactions_sum,btc,129767119.0
2021-07-24,transfers_mean,btc,7.58482478225575
2021-07-24,transfers_mean,ltc,61.9721312480984
2021-07-24,transfers_sum,btc,1501317.46292536
2021-07-24,transfers_sum,ltc,7621828.47794114
2021-07-25,active_addresses,btc,648141.0
2021-07-25,active_addresses,ltc,277191.0
2021-07-25,addresses,btc,856498779.0
2021-07-25,addresses,ltc,83477305.0
2021-07-25,mktcap,btc,661387032519.0814
2021-07-25,mktcap,ltc,8692972615.607525
2021-07-25,non_zero_addresses,btc,280495.0
2021-07-25,non_zero_addresses,ltc,74958.0
2021-07-25,price,btc,35242.6443568511
2021-07-25,price,ltc,127.52686862798744
2021-07-25,supply,btc,18766668.75
2021-07-25,supply,ltc,68165812.5
2021-07-25,transactions_count,btc,174382.0
2021-07-25,transactions_count,ltc,122255.0
2021-07-25,transactions_mean,btc,695.217350414597
2021-07-25,transactions_rate,btc,2.018310185185185
2021-07-25,transactions_rate,ltc,1.414988425925926
2021-07-25,transactions_sum,btc,121233392.0
2021-07-25,transfers_mean,btc,8.39107351486847
2021-07-25,transfers_mean,ltc,59.4685186191637
2021-07-25,transfers_sum,btc,1463252.1816698
2021-07-25,transfers_sum,ltc,7270323.74378586
2021-07-26,active_addresses,btc,938934.0
2021-07-26,active_addresses,ltc,418536.0
2021-07-26,addresses,btc,856903414.0
2021-07-26,addresses,ltc,83566890.0
2021-07-26,mktcap,btc,701930783741.7294
2021-07-26,mktcap,ltc,8972575613.089573
2021-07-26,non_zero_addresses,btc,404635.0
2021-07-26,non_zero_addresses,ltc,89585.0
2021-07-26,price,btc,37401.18874998933
2021-07-26,price,ltc,131.6144358526521
2021-07-26,supply,btc,18767606.25
2021-07-26,supply,ltc,68173187.5
2021-07-26,transactions_count,btc,261800.0
2021-07-26,transactions_count,ltc,136259.0
2021-07-26,transactions_mean,btc,657.044938884639
2021-07-26,transactions_rate,btc,3.030092592592592
2021-07-26,transactions_rate,ltc,1.5770717592592591
2021-07-26,transactions_sum,btc,172014365.0
2021-07-26,transfers_mean,btc,8.77680581763553
2021-07-26,transfers_mean,ltc,72.6899600564573
2021-07-26,transfers_sum,btc,2297767.76305702
2021-07-26,transfers_sum,ltc,9904661.26733283
2021-07-27,active_addresses,btc,913236.0
2021-07-27,active_addresses,ltc,355425.0
2021-07-27,addresses,btc,857297207.0
2021-07-27,addresses,ltc,83655538.0
2021-07-27,mktcap,btc,737892694155.0612
2021-07-27,mktcap,ltc,9149827559.143494
2021-07-27,non_zero_addresses,btc,393793.0
2021-07-27,non_zero_addresses,ltc,88648.0
2021-07-27,price,btc,39315.132254921446
2021-07-27,price,ltc,134.20021302512404
2021-07-27,supply,btc,18768668.75
2021-07-27,supply,ltc,68180425.0
2021-07-27,transactions_count,btc,255051.0
2021-07-27,transactions_count,ltc,127383.0
2021-07-27,transactions_mean,btc,727.957310498683
2021-07-27,transactions_rate,btc,2.951979166666667
2021-07-27,transactions_rate,ltc,1.474340277777777
2021-07-27,transactions_sum,btc,185666240.0
2021-07-27,transfers_mean,btc,29.0016628466822
2021-07-27,transfers_mean,ltc,69.4184702166071
2021-07-27,transfers_sum,btc,7396903.11070923
2021-07-27,transfers_sum,ltc,8842732.99160203
2021-07-28,active_addresses,btc,858727.0
2021-07-28,active_addresses,ltc,322264.0
2021-07-28,addresses,btc,857690485.0
2021-07-28,addresses,ltc,83746345.0
2021-07-28,mktcap,btc,751185284616.9048
2021-07-28,mktcap,ltc,9545332639.941063
2021-07-28,non_zero_addresses,btc,393278.0
2021-07-28,non_zero_addresses,ltc,90807.0
2021-07-28,price,btc,40021.27288558416
2021-07-28,price,ltc,139.9860845913405
2021-07-28,supply,btc,18769650.0
2021-07-28,supply,ltc,68187725.0
2021-07-28,transactions_count,btc,251066.0
2021-07-28,transactions_count,ltc,133579.0
2021-07-28,transactions_mean,btc,632.396497335358
2021-07-28,transactions_rate,btc,2.9058564814814813
2021-07-28,transactions_rate,ltc,1.54605324074074
2021-07-28,transactions_sum,btc,158773259.0
2021-07-28,transfers_mean,btc,16.2080542934252
2021-07-28,transfers_mean,ltc,58.2863816994843
2021-07-28,transfers_sum,btc,4069291.35923308
2021-07-28,transfers_sum,ltc,7785836.58103543
2021-07-29,active_addresses,btc,883068.0
2021-07-29,active_addresses,ltc,285936.0
2021-07-29,addresses,btc,858094370.0
2021-07-29,addresses,ltc,83834955.0
2021-07-29,mktcap,btc,751530305239.76
2021-07-29,mktcap,ltc,9652418369.111095
2021-07-29,non_zero_addresses,btc,403885.0
2021-07-29,non_zero_addresses,ltc,88610.0
2021-07-29,price,btc,40037.52162230717
2021-07-29,price,ltc,141.54224234518665
2021-07-29,supply,btc,18770650.0
2021-07-29,supply,ltc,68194612.5
2021-07-29,transactions_count,btc,262452.0
2021-07-29,transactions_count,ltc,139309.0
2021-07-29,transactions_mean,btc,622.89483029279
2021-07-29,transactions_rate,btc,3.037638888888889
2021-07-29,transactions_rate,ltc,1.6123726851851852
2021-07-29,transactions_sum,btc,163479994.0
2021-07-29,transfers_mean,btc,9.95020087135933
2021-07-29,transfers_mean,ltc,92.1384436073106
2021-07-29,transfers_sum,btc,2611450.11908998
2021-07-29,transfers_sum,ltc,12835714.4404909
2021-07-30,active_addresses,btc,850131.0
2021-07-30,active_addresses,ltc,185667.0
2021-07-30,addresses,btc,858496307.0
2021-07-30,addresses,ltc,83924217.0
2021-07-30,mktcap,btc,789926780949.1
2021-07-30,mktcap,ltc,9932364922.141453
2021-07-30,non_zero_addresses,btc,401937.0
2021-07-30,non_zero_addresses,ltc,89262.0
2021-07-30,price,btc,42080.75491077187
2021-07-30,price,ltc,145.6331800684218
2021-07-30,supply,btc,18771687.5
2021-07-30,supply,ltc,68201250.0
2021-07-30,transactions_count,btc,255251.0
2021-07-30,transactions_count,ltc,119638.0
2021-07-30,transactions_mean,btc,604.116023051811
2021-07-30,transactions_rate,btc,2.954293981481481
2021-07-30,transactions_rate,ltc,1.384699074074074
2021-07-30,transactions_sum,btc,154201219.0
2021-07-30,transfers_mean,btc,7.09088556532618
2021-07-30,transfers_mean,ltc,88.3064294327439
2021-07-30,transfers_sum,btc,1809955.63143507
2021-07-30,transfers_sum,ltc,10564804.6044746
2021-07-31,active_addresses,btc,732366.0
2021-07-31,active_addresses,ltc,195429.0
2021-07-31,addresses,btc,858829571.0
2021-07-31,addresses,ltc,84010715.0
2021-07-31,mktcap,btc,782684583084.857
2021-07-31,mktcap,ltc,9900755655.604784
2021-07-31,non_zero_addresses,btc,333264.0
2021-07-31,non_zero_addresses,ltc,86498.0
2021-07-31,price,btc,41692.75732333602
2021-07-31,price,ltc,145.15435904459486
2021-07-31,supply,btc,18772675.0
2021-07-31,supply,ltc,68208462.5
2021-07-31,transactions_count,btc,207190.0
2021-07-31,transactions_count,ltc,127088.0
2021-07-31,transactions_mean,btc,621.638124426856
2021-07-31,transactions_rate,btc,2.398032407407407
2021-07-31,transactions_rate,ltc,1.470925925925926
2021-07-31,transactions_sum,btc,128797203.0
2021-07-31,transfers_mean,btc,9.86499404871192
2021-07-31,transfers_mean,ltc,80.0673312248103
2021-07-31,transfers_sum,btc,2043928.1169526
2021-07-31,transfers_sum,ltc,10175596.9906987
2021-08-01,active_addresses,btc,680265.0
2021-08-01,active_addresses,ltc,203116.0
2021-08-01,addresses,btc,859130155.0
2021-08-01,addresses,ltc,84098256.0
2021-08-01,mktcap,btc,753486173924.1772
2021-08-01,mktcap,ltc,9647265871.522276
2021-08-01,non_zero_addresses,btc,300584.0
2021-08-01,non_zero_addresses,ltc,87541.0
2021-08-01,price,btc,40135.33200074718
2021-08-01,price,ltc,141.42256628299788
2021-08-01,supply,btc,18773637.5
2021-08-01,supply,ltc,68215887.5
2021-08-01,transactions_count,btc,185003.0
2021-08-01,transactions_count,ltc,130536.0
2021-08-01,transactions_mean,btc,642.7886791025
2021-08-01,transactions_rate,btc,2.141238425925926
2021-08-01,transactions_rate,ltc,1.510833333333333
2021-08-01,transactions_sum,btc,118917834.0
2021-08-01,transfers_mean,btc,17.7706203171916
2021-08-01,transfers_mean,ltc,206.411309688758
2021-08-01,transfers_sum,btc,3287618.07054134
2021-08-01,transfers_sum,ltc,26944106.7215316
2021-08-02,active_addresses,btc,909833.0
2021-08-02,active_addresses,ltc,246896.0
2021-08-02,addresses,btc,859506628.0
2021-08-02,addresses,ltc,84194255.0
2021-08-02,mktcap,btc,735655082880.4087
2021-08-02,mktcap,ltc,9650723182.414225
2021-08-02,non_zero_addresses,btc,376473.0
2021-08-02,non_zero_addresses,ltc,95999.0
2021-08-02,price,btc,39183.67244883457
2021-08-02,price,ltc,141.45922479432014
2021-08-02,supply,btc,18774531.25
2021-08-02,supply,ltc,68222650.0
2021-08-02,transactions_count,btc,239134.0
2021-08-02,transactions_count,ltc,129502.0
2021-08-02,transactions_mean,btc,757.92487057466
2021-08-02,transactions_rate,btc,2.7677546296296303
2021-08-02,transactions_rate,ltc,1.49886574074074
2021-08-02,transactions_sum,btc,181245606.0
2021-08-02,transfers_mean,btc,11.3150263938595
2021-08-02,transfers_mean,ltc,155.419491403517
2021-08-02,transfers_sum,btc,2705807.5216692
2021-08-02,transfers_sum,ltc,20127134.9757382
2021-08-03,active_addresses,btc,823250.0
2021-08-03,active_addresses,ltc,278795.0
2021-08-03,addresses,btc,859892406.0
2021-08-03,addresses,ltc,84294690.0
2021-08-03,mktcap,btc,716489874583.2866
2021-08-03,mktcap,ltc,9449432582.20503
2021-08-03,non_zero_addresses,btc,385778.0
2021-08-03,non_zero_addresses,ltc,100435.0
2021-08-03,price,btc,38160.716653116004
2021-08-03,price,ltc,138.49459546915983
2021-08-03,supply,btc,18775587.5
2021-08-03,supply,ltc,68229612.5
2021-08-03,transactions_count,btc,246029.0
2021-08-03,transactions_count,ltc,128962.0
2021-08-03,transactions_mean,btc,651.409614313765
2021-08-03,transactions_rate,btc,2.84755787037037
2021-08-03,transactions_rate,ltc,1.49261574074074
2021-08-03,transactions_sum,btc,160265656.0
2021-08-03,transfers_mean,btc,10.1089956302406
2021-08-03,transfers_mean,ltc,58.3344749127408
2021-08-03,transfers_sum,btc,2487106.08591249
2021-08-03,transfers_sum,ltc,7522930.55369683
2021-08-04,active_addresses,btc,847181.0
2021-08-04,active_addresses,ltc,296097.0
2021-08-04,addresses,btc,860267833.0
2021-08-04,addresses,ltc,84416835.0
2021-08-04,mktcap,btc,747289139692.1332
2021-08-04,mktcap,ltc,9765377163.19406
2021-08-04,non_zero_addresses,btc,375427.0
2021-08-04,non_zero_addresses,ltc,122145.0
2021-08-04,price,btc,39799.303765271405
2021-08-04,price,ltc,143.1105733884195
2021-08-04,supply,btc,18776437.5
2021-08-04,supply,ltc,68236587.5
2021-08-04,transactions_count,btc,239460.0
2021-08-04,transactions_count,ltc,131179.0
2021-08-04,transactions_mean,btc,669.654088365489
2021-08-04,transactions_rate,btc,2.771527777777777
2021-08-04,transactions_rate,ltc,1.5182754629629631
2021-08-04,transactions_sum,btc,160355368.0
2021-08-04,transfers_mean,btc,9.907109670383
2021-08-04,transfers_mean,ltc,55.484826917094
2021-08-04,transfers_sum,btc,2372356.4816699
2021-08-04,transfers_sum,ltc,7278444.11015747
2021-08-05,active_addresses,btc,846775.0
2021-08-05,active_addresses,ltc,337137.0
2021-08-05,addresses,btc,860657016.0
2021-08-05,addresses,ltc,84569784.0
2021-08-05,mktcap,btc,767144692843.6448
2021-08-05,mktcap,ltc,9776089794.371832
2021-08-05,non_zero_addresses,btc,389183.0
2021-08-05,non_zero_addresses,ltc,152949.0
2021-08-05,price,btc,40854.599720736376
2021-08-05,price,ltc,143.25098117810367
2021-08-05,supply,btc,18777437.5
2021-08-05,supply,ltc,68244487.5
2021-08-05,transactions_count,btc,246015.0
2021-08-05,transactions_count,ltc,143430.0
2021-08-05,transactions_mean,btc,625.982948194215
2021-08-05,transactions_rate,btc,2.847395833333333
2021-08-05,transactions_rate,ltc,1.660069444444444
2021-08-05,transactions_sum,btc,154001195.0
2021-08-05,transfers_mean,btc,7.46312693529168
2021-08-05,transfers_mean,ltc,65.7102418106185
2021-08-05,transfers_sum,btc,1836041.17298578
2021-08-05,transfers_sum,ltc,9424819.98289702
2021-08-06,active_addresses,btc,898784.0
2021-08-06,active_addresses,ltc,384871.0
2021-08-06,addresses,btc,861062637.0
2021-08-06,addresses,ltc,84726311.0
2021-08-06,mktcap,btc,804220706532.503
2021-08-06,mktcap,ltc,10091674075.087841
2021-08-06,non_zero_addresses,btc,405621.0
2021-08-06,non_zero_addresses,ltc,156527.0
2021-08-06,price,btc,42826.8312632613
2021-08-06,price,ltc,147.85794036977168
2021-08-06,supply,btc,18778431.25
2021-08-06,supply,ltc,68252500.0
2021-08-06,transactions_count,btc,260651.0
2021-08-06,transactions_count,ltc,138710.0
2021-08-06,transactions_mean,btc,632.705940126835
2021-08-06,transactions_rate,btc,3.016793981481481
2021-08-06,transactions_rate,ltc,1.605439814814814
2021-08-06,transactions_sum,btc,164915436.0
2021-08-06,transfers_mean,btc,7.68544593082484
2021-08-06,transfers_mean,ltc,58.1137053968245
2021-08-06,transfers_sum,btc,2003219.16731538
2021-08-06,transfers_sum,ltc,8060952.0755935
2021-08-07,active_addresses,btc,738950.0
2021-08-07,active_addresses,ltc,269197.0
2021-08-07,addresses,btc,861398665.0
2021-08-07,addresses,ltc,84870032.0
2021-08-07,mktcap,btc,839252126639.1307
2021-08-07,mktcap,ltc,10671749089.2872
2021-08-07,non_zero_addresses,btc,336028.0
2021-08-07,non_zero_addresses,ltc,143721.0
2021-08-07,price,btc,44689.86095932558
2021-08-07,price,ltc,156.3384287858337
2021-08-07,supply,btc,18779475.0
2021-08-07,supply,ltc,68260562.5
2021-08-07,transactions_count,btc,212062.0
2021-08-07,transactions_count,ltc,132066.0
2021-08-07,transactions_mean,btc,623.06011921041
2021-08-07,transactions_rate,btc,2.454421296296296
2021-08-07,transactions_rate,ltc,1.528541666666666
2021-08-07,transactions_sum,btc,132127375.0
2021-08-07,transfers_mean,btc,8.89908694333291
2021-08-07,transfers_mean,ltc,61.3213874151104
2021-08-07,transfers_sum,btc,1887158.17537706
2021-08-07,transfers_sum,ltc,8098470.35036397
2021-08-08,active_addresses,btc,722854.0
2021-08-08,active_addresses,ltc,272583.0
2021-08-08,addresses,btc,861705660.0
2021-08-08,addresses,ltc,84996424.0
2021-08-08,mktcap,btc,822311599353.6693
2021-08-08,mktcap,ltc,10236158472.522697
2021-08-08,non_zero_addresses,btc,306995.0
2021-08-08,non_zero_addresses,ltc,126392.0
2021-08-08,price,btc,43785.48181939978
2021-08-08,price,ltc,149.94099127496682
2021-08-08,supply,btc,18780462.5
2021-08-08,supply,ltc,68267912.5
2021-08-08,transactions_count,btc,191465.0
2021-08-08,transactions_count,ltc,123807.0
2021-08-08,transactions_mean,btc,663.898352179247
2021-08-08,transactions_rate,btc,2.216030092592592
2021-08-08,transactions_rate,ltc,1.432951388888889
2021-08-08,transactions_sum,btc,127113298.0
